iter	Logloss
0	0.5920947892
1	0.5128040169
2	0.4361636048
3	0.3681649017
4	0.3188083909
5	0.276340188
6	0.2382256782
7	0.2080266877
8	0.1819280352
9	0.1521462014
10	0.1280291613
11	0.1100587623
12	0.09361407775
13	0.07918126773
14	0.06791707146
15	0.05832943118
16	0.05010715858
17	0.04327578013
18	0.03784059549
19	0.03302876081
20	0.02898679291
21	0.02558423447
22	0.02270125887
23	0.02025254034
24	0.01816442156
25	0.01641291506
26	0.01487183804
27	0.01354451488
28	0.01242689671
29	0.01144760506
30	0.01059364094
31	0.0098934923
32	0.009212736241
33	0.008666498366
34	0.008126496532
35	0.007650757167
36	0.007245493688
37	0.006875163808
38	0.006559883517
39	0.006264981381
40	0.006005118606
41	0.005772857419
42	0.005566318898
43	0.005385077509
44	0.005212864284
45	0.005035039053
46	0.004899517205
47	0.004764273209
48	0.004628597627
49	0.004506077157
50	0.004395164519
51	0.004294592896
52	0.004203212178
53	0.004141169316
54	0.004063349313
55	0.00399236767
56	0.003927711352
57	0.003883744221
58	0.003831966381
59	0.003794433575
60	0.003733926406
61	0.003689244785
62	0.003648221974
63	0.003612778379
64	0.00358904836
65	0.003555108834
66	0.00352381906
67	0.003494896109
68	0.003465390686
69	0.003430414585
70	0.003407243587
71	0.003377159244
72	0.003357076127
73	0.003334732514
74	0.003314949005
75	0.003290052569
76	0.003274265372
77	0.003252294513
78	0.003238499997
79	0.003226702707
80	0.00321113921
81	0.003198955387
82	0.00318756166
83	0.00317712063
84	0.003164656757
85	0.003154341535
86	0.003141855749
87	0.003130267337
88	0.003119311311
89	0.003109292917
90	0.003101052417
91	0.003090493336
92	0.003080515102
93	0.003070232535
94	0.003063762001
95	0.003057761907
96	0.003051249448
97	0.003043536599
98	0.003032143783
99	0.003022213677
100	0.003008639474
101	0.003001617176
102	0.002996371039
103	0.002991295385
104	0.002985860653
105	0.002980715661
106	0.002972484135
107	0.002963996821
108	0.002954641142
109	0.00294737719
110	0.00293632961
111	0.002931557108
112	0.002925725673
113	0.002921686333
114	0.00291471044
115	0.002910376353
116	0.0029037248
117	0.002895620523
118	0.002889561706
119	0.002879701381
120	0.00287599527
121	0.002870947718
122	0.002867539453
123	0.002861893598
124	0.002858656171
125	0.002854947914
126	0.00284956228
127	0.002846525223
128	0.002843718895
129	0.002837212423
130	0.002831530339
131	0.002823334972
132	0.002817238792
133	0.002811638308
134	0.002804212451
135	0.002801535803
136	0.002798552041
137	0.002793518131
138	0.002790499936
139	0.002789365554
140	0.002784798343
141	0.002778928301
142	0.002776036791
143	0.002773298436
144	0.002766496109
145	0.002760113005
146	0.002757447842
147	0.002756167145
148	0.002752088042
149	0.002745878708
150	0.002740051103
151	0.002735557989
152	0.002733214268
153	0.002732117565
154	0.00273005314
155	0.002724833132
156	0.002719709613
157	0.002715688713
158	0.002711902111
159	0.002711166074
160	0.002705747621
161	0.002699245678
162	0.002695580694
163	0.002693447317
164	0.002690027227
165	0.002685200141
166	0.002679263817
167	0.002678494534
168	0.002676532116
169	0.002672411172
170	0.002668994268
171	0.002663523475
172	0.002662592554
173	0.00265947948
174	0.002657636837
175	0.002654627208
176	0.002650012023
177	0.00264590253
178	0.002643984902
179	0.002639430824
180	0.002634411601
181	0.002632575952
182	0.002631764514
183	0.002630987824
184	0.002630051019
185	0.002628363347
186	0.002625089187
187	0.002621602904
188	0.002620001255
189	0.002618639595
190	0.002615689248
191	0.002611927925
192	0.00260918207
193	0.002605931172
194	0.002603447037
195	0.002600623951
196	0.002594353164
197	0.002590204251
198	0.002588078482
199	0.00258610592
200	0.002584220114
201	0.002581980096
202	0.002580712663
203	0.002577333933
204	0.002574527885
205	0.002573783069
206	0.002571121777
207	0.00256735538
208	0.002565279563
209	0.002561773957
210	0.002558251943
211	0.002556062413
212	0.002553736859
213	0.002552529038
214	0.002551065123
215	0.002549102261
216	0.002547127638
217	0.002546103688
218	0.002544393009
219	0.002541480705
220	0.002539742672
221	0.002538539994
222	0.002536648366
223	0.002535509139
224	0.002532470745
225	0.002530827689
226	0.002528421452
227	0.002525570497
228	0.002523224347
229	0.002522361578
230	0.002520464978
231	0.002519279164
232	0.002518432742
233	0.002517359503
234	0.002513021442
235	0.002512388492
236	0.00251122731
237	0.002509651019
238	0.002507018476
239	0.002505882001
240	0.002504430219
241	0.002499652596
242	0.002497766112
243	0.00249618914
244	0.002493703479
245	0.002492187803
246	0.002490780491
247	0.002489469399
248	0.002485143304
249	0.002484161001
250	0.002481564585
251	0.002480264999
252	0.002478443184
253	0.002477183876
254	0.002476009554
255	0.002474782866
256	0.002472175401
257	0.002471084964
258	0.002470358882
259	0.002468893764
260	0.002467903288
261	0.002466549378
262	0.002464978257
263	0.002464012842
264	0.002460478053
265	0.002457946386
266	0.002456030558
267	0.002453021701
268	0.00245179
269	0.002450223504
270	0.002448521003
271	0.002446898596
272	0.002444659977
273	0.002443606965
274	0.002442287857
275	0.002439188248
276	0.002437024315
277	0.002436328701
278	0.002435678732
279	0.002434784498
280	0.002433729973
281	0.002432688509
282	0.002431415048
283	0.002430534155
284	0.002429518206
285	0.002428444365
286	0.002426161128
287	0.002425098953
288	0.002424496971
289	0.002423482351
290	0.002422721857
291	0.002421891181
292	0.002419018126
293	0.002418268677
294	0.002416076017
295	0.002414825217
296	0.002413428081
297	0.002412102215
298	0.00240955875
299	0.002407903434
300	0.002407157049
301	0.002405944446
302	0.002403545453
303	0.002403000357
304	0.002400917703
305	0.002399845376
306	0.002398582344
307	0.002397481458
308	0.002396445396
309	0.002395497137
310	0.002394537139
311	0.002393116629
312	0.002391277464
313	0.002390342064
314	0.002389456479
315	0.002388450363
316	0.00238763561
317	0.002386814617
318	0.002385858015
319	0.002383024047
320	0.00238167438
321	0.00238085006
322	0.002380075991
323	0.002378770787
324	0.002377559604
325	0.002374994857
326	0.0023726964
327	0.002372133438
328	0.002371112461
329	0.002370129879
330	0.002369575872
331	0.002368514469
332	0.002367408415
333	0.002365825886
334	0.002365319333
335	0.002364582095
336	0.002362652118
337	0.002361652104
338	0.002359635582
339	0.002357526571
340	0.002356894472
341	0.002356158966
342	0.002354828997
343	0.002354248555
344	0.002353407733
345	0.002352442822
346	0.00235158566
347	0.002349374336
348	0.002347976466
349	0.002346765027
350	0.002344297392
351	0.002343873961
352	0.002342943233
353	0.002341490573
354	0.002340803656
355	0.002340096268
356	0.002338733753
357	0.002337457542
358	0.002336799697
359	0.00233527944
360	0.002334344765
361	0.00233275432
362	0.002331777269
363	0.002329983609
364	0.002327711517
365	0.002326745218
366	0.002324775549
367	0.002324044158
368	0.002323035639
369	0.002322523393
370	0.002322044935
371	0.002320068534
372	0.002318871085
373	0.002316991663
374	0.002315706757
375	0.002313600581
376	0.002312115746
377	0.002311468518
378	0.00231050493
379	0.002309863741
380	0.002308923841
381	0.002307533978
382	0.002306725257
383	0.002306265374
384	0.002304967979
385	0.002303384754
386	0.002302621306
387	0.002301079527
388	0.002299827499
389	0.002299195575
390	0.002298596009
391	0.002296871
392	0.002296074702
393	0.00229489272
394	0.002293999118
395	0.002292547005
396	0.002292087334
397	0.002290131839
398	0.002289239394
399	0.002288137341
400	0.002286965121
401	0.002286127943
402	0.002284512734
403	0.002284047271
404	0.002283000877
405	0.002281873697
406	0.00228081685
407	0.00227992531
408	0.002277907063
409	0.002275892247
410	0.002274860136
411	0.002273869151
412	0.002272333637
413	0.002271713514
414	0.00227112018
415	0.002270183054
416	0.002268703172
417	0.002267827831
418	0.002266957977
419	0.002266058332
420	0.002265106633
421	0.002264648519
422	0.002263240155
423	0.002262392245
424	0.002261062945
425	0.002260180842
426	0.002259343016
427	0.002258766967
428	0.002258188614
429	0.0022574181
430	0.00225697854
431	0.002255299829
432	0.00225473393
433	0.002253270647
434	0.002250620992
435	0.002247317409
436	0.002246272881
437	0.002245240066
438	0.002244701733
439	0.002243080874
440	0.002241779289
441	0.002240885798
442	0.002239871929
443	0.002238885901
444	0.002238427068
445	0.00223761091
446	0.002236859959
447	0.002234124088
448	0.002233564151
449	0.002233115271
450	0.002232119249
451	0.002230871294
452	0.002229694228
453	0.002228725881
454	0.00222788524
455	0.002227126121
456	0.002226170147
457	0.002223504634
458	0.002223090594
459	0.002222248033
460	0.002221825234
461	0.002220732197
462	0.002219887083
463	0.002218716265
464	0.002217904141
465	0.002217479664
466	0.002216972482
467	0.002215001453
468	0.002214276263
469	0.002213618802
470	0.002213223805
471	0.002210815358
472	0.002208252612
473	0.002207320374
474	0.002205086523
475	0.002204138502
476	0.002203304851
477	0.002202899328
478	0.002200018388
479	0.002199327387
480	0.002198244368
481	0.00219773555
482	0.00219711034
483	0.002194779033
484	0.002194342082
485	0.002193501921
486	0.002192383762
487	0.002191416166
488	0.002191037797
489	0.002189951645
490	0.002189336533
491	0.002188497267
