iter	Logloss
0	0.5942744095
1	0.5148351566
2	0.4398495101
3	0.3785612139
4	0.3279332577
5	0.2839422062
6	0.244893829
7	0.2137641012
8	0.1868972263
9	0.1571975799
10	0.1329135271
11	0.1125251507
12	0.09549910081
13	0.08175632898
14	0.07062463886
15	0.06054522768
16	0.05212868042
17	0.0451355003
18	0.03946869949
19	0.03452317888
20	0.03035432356
21	0.02683781083
22	0.02385308803
23	0.0213024882
24	0.01919649703
25	0.01738309536
26	0.01574635346
27	0.01439266263
28	0.01321590193
29	0.0121343088
30	0.01119260098
31	0.01037471707
32	0.009653758297
33	0.009020927991
34	0.008463402913
35	0.007965683219
36	0.007529584361
37	0.007142695506
38	0.006811636697
39	0.006502014685
40	0.006225398387
41	0.00597792599
42	0.005763383935
43	0.005567281351
44	0.005391501506
45	0.005231761134
46	0.005080943867
47	0.004944539599
48	0.004823543887
49	0.004713543812
50	0.004610180969
51	0.004517839864
52	0.004433743537
53	0.0043569687
54	0.004286656793
55	0.004220467805
56	0.004160677974
57	0.004105357325
58	0.004051429906
59	0.004003774979
60	0.003957029565
61	0.003913930883
62	0.00387549349
63	0.00383930763
64	0.00380367359
65	0.003771755837
66	0.003742091975
67	0.003714808089
68	0.003688964866
69	0.003661954958
70	0.003637065728
71	0.003613054948
72	0.003591114595
73	0.003570517436
74	0.003549954024
75	0.003532749133
76	0.0035146299
77	0.003496170841
78	0.003479796125
79	0.00346594921
80	0.00344884821
81	0.003434788923
82	0.003422996951
83	0.003409097974
84	0.00339617372
85	0.003383560207
86	0.003371765843
87	0.003360761937
88	0.003349414723
89	0.003335338284
90	0.003325519836
91	0.003315494595
92	0.003305636403
93	0.00329635437
94	0.003287955317
95	0.003280964878
96	0.003272381404
97	0.003264162837
98	0.003256879455
99	0.003247870062
100	0.003237526023
101	0.003230235098
102	0.003225216584
103	0.003218579535
104	0.003212323753
105	0.00320531668
106	0.003199363797
107	0.003193742112
108	0.003189175961
109	0.003185501625
110	0.00317025607
111	0.003165451982
112	0.003161321034
113	0.003156247154
114	0.003151835051
115	0.003138138553
116	0.003134015956
117	0.003127723018
118	0.003121872662
119	0.003109487839
120	0.003106202373
121	0.003099665747
122	0.003096487378
123	0.003092199149
124	0.003088672082
125	0.00308441877
126	0.0030809843
127	0.00307696156
128	0.003070438362
129	0.003067654654
130	0.003053591853
131	0.003050624977
132	0.003046506533
133	0.003043731814
134	0.003030953703
135	0.003027508749
136	0.003016311149
137	0.003013763801
138	0.003011772885
139	0.00300847833
140	0.00300546916
141	0.003003074291
142	0.002992000534
143	0.002984961902
144	0.002983110318
145	0.002975160517
146	0.002965530777
147	0.00295656365
148	0.002954597619
149	0.00294623705
150	0.002938529994
151	0.002937019073
152	0.002935683299
153	0.002932163869
154	0.002925059127
155	0.002918755748
156	0.002915487594
157	0.002908333469
158	0.002905823572
159	0.002904205377
160	0.002900704526
161	0.002893384542
162	0.002885829944
163	0.002880558929
164	0.002878622503
165	0.002876815556
166	0.002875078474
167	0.002869834627
168	0.002864607022
169	0.002861445839
170	0.002858101526
171	0.002853225745
172	0.002847865188
173	0.00284552121
174	0.002843546943
175	0.002839025597
176	0.002836119389
177	0.002834514195
178	0.002830238163
179	0.002827656867
180	0.002825896213
181	0.002824850184
182	0.002822687084
183	0.002821010688
184	0.002814852679
185	0.002811251822
186	0.002807545636
187	0.002805146015
188	0.002801484303
189	0.002799889479
190	0.002798429269
191	0.002794174515
192	0.002792011758
193	0.002789931922
194	0.002787521169
195	0.002782818406
196	0.002781609574
197	0.002779779426
198	0.00277812787
199	0.002774851093
200	0.002772786721
201	0.002770656838
202	0.002768709815
203	0.002766888013
204	0.002762846737
205	0.002761636351
206	0.002757520343
207	0.002755512246
208	0.002753937433
209	0.002752026218
210	0.002747623201
211	0.002746167227
212	0.002744775762
213	0.002742017549
214	0.002739578387
215	0.002738268202
216	0.00273549901
217	0.002734223703
218	0.002731290522
219	0.00272962238
220	0.002728724125
221	0.002725969415
222	0.002725081256
223	0.002722504013
224	0.0027213017
225	0.002719780827
226	0.002718952566
227	0.002715915649
228	0.002714835398
229	0.002712193139
230	0.00271064805
231	0.002708819218
232	0.002707771463
233	0.002706306358
234	0.002704597353
235	0.00270301846
236	0.00270159178
237	0.00269821057
238	0.00269744856
239	0.002695063971
240	0.002692490302
241	0.002690221567
242	0.002688842488
243	0.002687524607
244	0.002686564252
245	0.002681921953
246	0.002680589721
247	0.00267925008
248	0.002678354886
249	0.002676092501
250	0.002674644453
251	0.002673301892
252	0.002671322477
253	0.002670319721
254	0.002666556835
255	0.002665834219
256	0.002665164857
257	0.002664278145
258	0.002662171556
259	0.002660677808
260	0.002660044517
261	0.002657059156
262	0.002655820477
263	0.002652886669
264	0.002650946392
265	0.002648847307
266	0.002646566206
267	0.00264591387
268	0.002645046535
269	0.002644465106
270	0.00264317192
271	0.002640859653
272	0.002639627356
273	0.002638640478
274	0.002637469326
275	0.002633302348
276	0.002632255734
277	0.002631039918
278	0.002629664206
279	0.002628858088
280	0.002625816366
281	0.00262350637
282	0.002621887618
283	0.002620766714
284	0.002620195232
285	0.002617371389
286	0.002613646005
287	0.002613003345
288	0.002610597678
289	0.002609279346
290	0.002608019192
291	0.002606897029
292	0.002605236008
293	0.002604144042
294	0.002602251958
295	0.002600726867
296	0.002600117752
297	0.002599205146
298	0.002598663378
299	0.002597951277
300	0.002596392179
301	0.002594753875
302	0.002593102341
303	0.002591482433
304	0.002590996188
305	0.00258737588
306	0.002586610944
307	0.002583917563
308	0.002579798136
309	0.002578740682
310	0.002577316564
311	0.002575872711
312	0.002574409628
313	0.00257390979
314	0.002571948625
315	0.00257095743
316	0.002569424824
317	0.002567871496
318	0.00256462448
319	0.002563959053
320	0.002562249593
321	0.002561356331
322	0.002558717511
323	0.002557329526
324	0.002554882769
325	0.002553561685
326	0.002552316153
327	0.00254988918
328	0.00254944428
329	0.002546468391
330	0.002545301407
331	0.002544497557
332	0.002542666833
333	0.002541342975
334	0.002539590227
335	0.002538717245
336	0.002537940851
337	0.002536952755
338	0.002536147342
339	0.002533840086
340	0.00253297486
341	0.002531220968
342	0.002528493807
343	0.002525239052
344	0.002523116058
345	0.002522447315
346	0.00252127638
347	0.002518043283
348	0.002517222786
349	0.002516501447
350	0.002515763102
351	0.002513841438
352	0.002512849727
353	0.002511361642
354	0.002510279719
355	0.002508900669
356	0.002506200448
357	0.002504963817
358	0.002503745068
359	0.00250169078
360	0.002499722695
361	0.002498642121
362	0.002495447343
363	0.002494823833
364	0.002493646847
365	0.002492361803
366	0.002491016552
367	0.002488035382
368	0.002486803292
369	0.002485508881
370	0.002482756378
371	0.002482010109
372	0.002481310873
373	0.002479014471
374	0.002478111819
375	0.002477003404
376	0.002475917981
377	0.002473695903
378	0.002473093665
379	0.002471999734
380	0.002469552793
381	0.002468492332
382	0.002467578583
383	0.002466716564
384	0.002465572646
385	0.002464565443
386	0.002463765091
387	0.002462756411
388	0.002461817243
389	0.002460221455
390	0.00245905469
391	0.002458593874
392	0.002456943617
393	0.002455230494
394	0.002454472019
395	0.002454118027
396	0.002452632283
397	0.002451631221
398	0.00245047325
399	0.002449531653
400	0.002448469592
401	0.002446904926
402	0.002446026325
403	0.002445468139
404	0.002445053805
